"YEAR","CASEID","SERIAL","REGION","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","DAY","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","EDUC","EMPSTAT","MULTJOBS","WHYABSNT","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","DIFFANY","ECPRIOR","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_FOOD","BLS_HHACT","BLS_LEIS","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK"
2023,20230301231878,1617,3,11,3,1,1,1,1,16,2,1,1,7,6543225.085713000,46,2,100,230,999,1,40,5,99,999,99,9999,99999.99,1,51,1,100,230,32,1,70,890.0,1,0,0,0,0,0,30,0,805,605,0,0,0
2023,20230301231885,1618,2,12,1,1,0,1,0,999,1,1,1,2,8350610.634082000,67,1,100,100,999,4,31,1,0,999,1,40,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,55,90,100,670,0,0,525
2023,20230301231886,1619,4,15,3,1,0,1,0,999,3,1,1,6,22642210.09981500,55,2,100,210,999,1,32,2,0,5,1,40,1153.84,1,62,1,100,100,30,1,40,800.0,1,0,0,0,0,0,30,0,0,1410,0,0,0
2023,20230301231899,1620,3,16,2,1,0,1,0,999,2,1,1,5,9080827.442431000,58,1,100,100,999,1,40,1,0,999,1,40,2692.3,1,58,2,100,100,40,1,40,2307.69,1,0,0,0,0,0,70,80,260,425,0,0,605
2023,20230301231940,1621,1,16,2,1,0,1,0,999,2,1,1,1,4342066.091361000,58,1,131,100,20,1,43,1,0,999,1,40,2884.61,1,59,2,131,100,43,1,40,2307.69,1,0,0,0,0,0,90,75,375,750,15,0,0
2023,20230301231965,1622,3,11,3,1,0,1,0,999,3,1,1,7,8416813.235610000,64,2,100,210,999,1,13,1,0,999,2,28,300.0,1,60,1,100,210,12,1,40,500.0,1,0,0,0,0,0,3,280,30,625,0,120,370
2023,20230301232005,1623,3,13,5,1,1,1,3,13,2,1,1,5,36838253.42236900,36,2,100,100,999,4,20,1,0,999,1,40,480.76,2,45,1,100,100,21,3,999,99999.98,1,0,1,0,0,0,30,645,120,484,160,0,0
2023,20230301232018,1624,4,11,2,2,0,1,0,999,2,1,1,7,2339701.148228000,67,2,100,100,999,4,30,1,0,999,1,40,865.38,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,20,30,115,1215,60,0,0
2023,20230301232028,1625,2,14,2,1,0,1,0,999,2,1,1,7,3909328.137762000,66,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,68,1,100,100,21,4,999,99999.98,1,0,0,0,0,0,220,60,495,575,0,90,0
2023,20230301232057,1626,3,13,1,2,0,1,0,999,1,1,1,7,5010025.962759000,23,1,100,100,999,6,40,1,0,999,1,40,1384.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,62,643,590,85,0,0
2023,20230301232068,1627,4,14,1,1,0,1,0,999,1,1,1,7,3753896.183852000,59,1,100,100,999,4,40,1,0,999,1,45,1600.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,190,125,545,360,220,0,0
2023,20230301232074,1628,3,15,3,1,0,1,0,999,3,1,1,7,8681029.727661000,52,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,52,1,100,100,21,1,40,1826.92,1,0,0,0,0,0,105,210,405,690,30,0,0
2023,20230301232099,1629,2,2,1,2,0,1,0,999,1,1,1,7,5112750.251481000,62,2,100,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,0,0,30,52,665,693,0,0,0
2023,20230301232105,1630,2,14,2,1,0,1,0,999,2,1,1,1,6070520.726529000,60,1,100,100,999,1,21,5,99,999,99,9999,99999.99,1,55,2,100,100,21,4,999,99999.98,1,1,0,49,0,0,190,20,485,591,17,88,0
2023,20230301232115,1631,3,15,2,1,0,1,0,999,2,1,1,4,12592923.78827800,58,2,132,100,999,1,30,1,1,999,1,36,99999.99,1,58,1,100,100,40,1,30,99999.98,1,1,0,0,100,0,60,320,225,480,60,195,0
2023,20230301232117,1632,3,14,1,2,0,1,0,999,1,1,1,6,11632834.50269100,28,1,131,100,60,6,40,1,0,999,1,40,2403.84,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,175,135,120,590,0,0,420
2023,20230301232120,1633,4,9,3,2,0,1,0,999,3,1,1,6,19916875.66001800,76,2,100,250,999,5,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,120,60,510,750,0,0,0
2023,20230301232121,1634,1,14,1,2,0,1,0,999,1,1,1,5,5154915.953481000,67,1,100,244,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,165,150,585,420,60,0
2023,20230301232128,1635,2,9,2,2,0,1,0,999,2,1,1,1,6070520.726529000,61,1,100,100,999,4,21,1,0,999,1,40,740.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,33,0,0,140,0,133,522,80,0,532
2023,20230301232138,1636,2,16,3,1,0,1,0,999,3,1,1,7,3940637.001694000,66,2,100,100,999,1,43,2,0,14,2,0,99999.99,1,64,1,100,100,43,1,70,2884.61,1,0,0,0,60,0,180,345,465,390,0,0,0
2023,20230301232188,1637,3,12,3,2,0,1,0,999,3,1,1,7,28773770.33909500,24,1,100,100,999,6,21,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,80,22,563,465,0,310,0
2023,20230301232205,1638,4,10,1,2,0,1,0,999,1,1,1,7,8187355.962860000,34,1,100,100,999,6,41,1,0,999,1,40,500.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,130,590,90,630,0,0,0
2023,20230301232233,1639,2,11,3,1,0,6,0,999,3,1,1,5,30355069.83071300,56,2,100,100,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,15,245,880,300,0,0,0
2023,20230301232245,1640,3,15,2,1,0,1,0,999,2,1,1,1,3261847.129134000,65,1,100,100,999,1,30,1,0,999,1,40,1038.0,1,54,2,131,100,30,1,40,966.0,2,0,0,0,0,0,120,0,420,630,0,270,0
2023,20230301232275,1641,3,8,3,3,1,5,2,5,1,1,1,7,4235660.292937000,33,2,100,100,999,6,21,1,0,999,1,40,560.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,0,675,660,0,0,0
2023,20230301232306,1642,4,16,2,1,0,1,0,999,2,1,1,5,13690653.55690500,68,1,100,100,999,1,17,1,0,999,1,40,99999.99,1,66,2,100,100,42,1,25,1150.0,1,0,0,0,0,0,60,57,281,542,0,0,500
2023,20230301232387,1643,4,9,3,2,0,1,0,999,3,1,1,5,36885739.93925900,25,1,100,210,999,6,20,1,0,999,1,40,99999.99,2,26,2,100,210,21,1,40,760.0,1,0,0,0,0,0,10,50,165,660,0,0,555
2023,20230301232398,1644,3,13,1,1,0,1,0,999,1,1,1,7,3589544.580251000,77,2,100,100,999,3,41,1,0,999,2,15,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,75,0,25,45,366,570,155,0,204
2023,20230301232401,1645,3,16,3,1,0,1,0,999,3,1,1,6,22355577.92719900,50,1,100,100,999,1,40,1,0,999,1,40,2277.0,1,48,2,100,100,30,3,999,99999.98,1,96,0,0,0,0,0,0,330,510,0,0,600
2023,20230301232409,1646,2,16,5,1,1,1,1,14,4,1,1,4,52835867.65022800,19,1,100,100,999,6,21,1,0,999,2,8,120.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,509,60,0,272,598,0,0,0
2023,20230301232441,1647,4,12,1,1,0,5,0,999,1,1,1,6,5940939.644274000,63,1,100,210,999,2,11,1,0,999,1,40,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,96,0,0,0,0,120,120,55,630,0,0,515
2023,20230301232458,1648,3,7,2,1,0,1,0,999,2,1,1,4,7991717.422110000,73,1,100,100,999,1,21,5,99,999,99,9999,99999.99,1,70,2,100,100,21,3,999,99999.98,2,0,0,0,0,0,55,60,600,665,0,0,0
2023,20230301232485,1649,4,11,4,1,0,1,0,999,4,1,1,7,9094451.854412000,62,2,100,210,999,1,21,4,99,999,99,9999,99999.99,1,62,1,100,210,21,1,20,99999.98,1,0,0,0,0,0,30,460,315,635,0,0,0
2023,20230301232497,1650,4,15,4,1,1,1,2,1,2,1,1,1,4301528.528856000,40,2,131,100,20,1,41,5,99,999,99,9999,99999.99,1,39,1,131,100,41,1,40,2884.61,1,0,190,0,0,0,140,95,315,580,120,0,0
2023,20230301232514,1651,3,14,2,2,0,1,0,999,2,1,1,7,4292600.470044000,85,2,100,100,999,1,30,5,99,999,99,9999,99999.99,1,85,1,100,100,40,4,999,99999.98,2,1,0,0,105,0,120,330,255,600,30,0,0
2023,20230301232541,1652,3,15,1,1,0,1,0,999,1,1,1,6,6483531.127532000,26,1,100,210,999,6,30,1,0,999,1,80,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,80,0,89,393,82,0,796
2023,20230301232576,1653,2,14,2,1,0,1,0,999,2,1,1,3,8629350.384016000,65,2,100,100,999,1,40,1,0,999,2,16,567.2,1,65,1,100,100,40,4,999,673.0,1,1,0,0,0,0,50,370,450,570,0,0,0
2023,20230301232578,1654,3,14,2,1,0,1,0,999,2,1,1,7,2100788.630730000,80,1,100,100,999,1,41,5,99,999,99,9999,99999.99,1,80,2,100,100,41,3,999,99999.98,1,0,0,0,0,0,45,0,680,545,0,0,0
2023,20230302230002,1655,3,11,2,1,0,1,0,999,2,1,1,5,19667664.78282700,77,1,100,100,999,1,30,1,0,999,2,10,99999.99,1,65,2,100,100,41,1,1,1150.0,1,1,0,0,0,0,150,0,380,670,240,0,0
2023,20230302230007,1656,1,5,1,2,0,1,0,999,1,1,1,7,3758975.814253000,67,2,110,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,30,0,930,480,0,0,0
2023,20230302230010,1657,3,7,3,1,0,1,0,999,3,1,1,7,8200177.903713000,80,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,55,50,555,780,0,0,0
2023,20230302230017,1658,3,9,2,2,0,1,0,999,2,1,1,7,3711436.236151000,72,2,100,100,999,1,31,5,99,999,99,9999,99999.99,1,75,1,100,100,21,3,999,99999.98,1,0,5,0,120,0,75,450,180,347,263,0,0
2023,20230302230020,1659,1,7,3,2,0,1,0,999,3,1,1,7,14057706.91968800,51,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,53,1,100,100,21,1,60,99999.98,1,0,0,0,0,0,135,345,90,660,210,0,0
2023,20230302230030,1660,3,13,2,1,0,1,0,999,2,1,1,1,7436542.821371000,64,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,64,2,100,100,40,3,999,99999.98,1,0,0,0,0,0,30,185,430,680,0,0,0
2023,20230302230035,1661,1,11,1,1,0,1,0,999,1,1,1,7,5328198.432923000,56,2,100,100,999,6,30,1,0,999,1,40,760.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,45,2,195,582,21,0,595
2023,20230302230500,1662,1,16,2,1,0,1,0,999,2,1,1,5,11190344.59435700,66,1,100,100,999,1,42,1,0,999,1,50,2884.61,1,48,2,132,100,40,3,999,99999.98,1,0,0,0,0,0,45,15,150,630,30,0,570
2023,20230302230506,1663,3,10,5,2,1,1,4,5,1,1,1,3,25338768.13439400,34,2,100,210,999,5,20,1,0,999,1,40,700.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,18,0,0,0,60,275,107,440,0,0,450
2023,20230302230514,1664,2,15,2,1,0,1,0,999,2,1,1,3,4351748.726353000,74,1,100,100,999,1,30,1,0,999,1,40,473.53,1,71,2,100,250,21,1,50,99999.98,1,0,0,0,0,0,66,88,150,495,9,0,497
2023,20230302230521,1665,1,13,2,1,0,1,0,999,2,1,1,1,5400774.991564000,80,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,85,1,100,100,21,4,999,99999.98,2,1,0,0,0,0,75,55,720,590,0,0,0
2023,20230302230525,1666,4,15,2,1,0,1,0,999,2,1,1,5,8442145.492951000,77,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,80,1,100,100,40,3,999,99999.98,1,0,0,0,20,0,70,135,245,720,250,0,0
2023,20230302230529,1667,2,12,1,1,0,1,0,999,1,1,1,7,2517548.623007000,68,2,100,100,999,3,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,55,290,675,405,15,0,0
2023,20230302230530,1668,3,16,2,1,0,1,0,999,2,1,1,5,7340942.486697000,54,2,100,100,999,1,32,5,99,999,99,9999,99999.99,1,64,1,100,100,40,1,40,1538.0,1,1,0,0,60,0,70,85,335,680,165,45,0
2023,20230302230539,1669,2,16,5,1,1,1,3,0,2,1,1,7,2349518.210592000,37,2,100,100,999,1,41,1,0,999,1,45,2211.53,1,52,1,200,100,40,1,40,99999.98,1,0,300,0,0,0,25,185,345,570,0,0,15
2023,20230302230542,1670,3,16,1,1,0,1,0,999,1,1,1,3,25298858.15821500,30,1,100,100,999,6,21,1,1,999,1,70,1730.76,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,27,0,425,90,0,883
2023,20230302230556,1671,4,15,2,1,0,1,0,999,2,1,1,5,5900362.564378000,61,2,100,100,999,1,40,1,0,999,1,40,1346.15,1,64,1,100,100,40,4,999,99999.98,1,1,0,0,0,0,60,0,170,515,15,0,680
2023,20230302230558,1672,1,15,2,1,0,1,0,999,2,1,1,5,6707438.566636000,59,1,100,100,999,6,31,1,0,999,1,40,1000.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,30,15,330,435,45,0,525
2023,20230302230562,1673,3,14,2,1,0,1,0,999,2,1,1,5,17942456.86798900,48,1,100,100,999,1,21,1,0,999,1,60,2062.5,1,52,2,100,100,12,3,999,99999.98,1,96,0,0,0,0,15,40,135,490,100,0,660
2023,20230302230563,1674,1,12,2,1,0,1,0,999,2,1,1,5,22790207.64087600,80,1,110,100,999,1,21,1,0,999,2,8,99999.99,1,75,2,110,100,21,4,999,99999.98,2,0,0,0,0,0,84,15,640,556,0,5,140
2023,20230302230572,1675,4,9,2,1,0,1,0,999,2,1,1,3,6904977.678133000,63,1,100,100,999,1,40,1,0,999,2,10,123.85,1,62,2,100,100,40,4,999,99999.98,1,0,0,0,0,0,135,0,525,540,240,0,0
2023,20230302230580,1676,2,11,2,1,0,1,0,999,2,1,1,3,13949710.71102400,24,2,100,100,999,1,30,1,1,999,2,31,375.0,1,27,1,100,100,21,1,40,800.0,1,0,0,0,0,0,45,485,420,450,40,0,0
2023,20230302230582,1677,1,12,3,2,1,1,1,0,2,1,1,6,15645527.73575200,37,1,100,100,999,1,40,1,1,999,1,39,500.0,1,33,2,100,100,41,1,40,1000.0,1,0,25,420,0,0,116,165,130,463,10,21,90
2023,20230302230584,1678,3,15,3,1,0,1,0,999,3,1,1,2,23433782.75674800,62,2,200,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,55,0,15,275,475,510,110,0,0
2023,20230302230586,1679,4,6,1,1,0,5,0,999,1,1,1,4,11169778.34312800,71,2,100,100,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,15,55,900,470,0,0,0
2023,20230302230590,1680,3,11,3,1,1,1,1,6,2,1,1,7,3240485.919365000,66,2,100,100,999,4,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,130,0,0,0,120,172,268,750,0,0,0
2023,20230302230591,1681,3,14,1,2,0,1,0,999,1,1,1,5,7914006.886401000,78,1,100,100,999,4,41,1,0,999,1,53,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,110,30,210,475,0,0,615
2023,20230302230592,1682,3,16,3,1,0,5,0,999,3,1,1,7,8073769.613244000,69,1,100,100,999,4,12,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,30,1065,330,0,0,0
2023,20230302230594,1683,1,16,5,1,1,1,3,6,2,1,1,1,5468823.384606000,45,1,100,100,999,1,40,1,1,999,1,50,1153.84,1,42,2,100,100,40,1,40,2884.61,1,0,305,0,0,0,135,65,130,540,45,0,45
2023,20230302230607,1684,1,15,1,1,0,1,0,999,1,1,1,5,13987791.90598400,40,2,100,100,999,4,30,1,0,999,1,40,2720.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,7,85,280,588,0,0,480
2023,20230302230616,1685,2,14,1,1,0,1,0,999,1,1,1,7,5789346.325062000,48,1,100,100,999,6,40,1,0,999,1,55,1653.84,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,90,40,510,780,20,0,0
2023,20230302230617,1686,3,2,2,1,0,1,0,999,2,1,1,2,16255138.70209900,70,2,110,100,999,1,21,1,0,999,2,12,210.0,1,73,1,110,100,21,4,999,99999.98,1,0,0,44,0,0,0,2,1032,362,0,0,0
2023,20230302230620,1687,3,16,5,1,1,1,3,11,2,1,1,3,19674117.55763800,49,1,100,100,999,1,40,1,1,999,1,44,1402.8,1,47,2,100,100,41,2,6,99999.98,1,96,174,0,10,0,66,35,226,540,0,0,389
2023,20230302230625,1688,1,13,4,1,1,1,2,4,2,1,1,3,17799851.44193300,35,1,200,100,999,1,21,1,1,999,1,41,1000.0,1,32,2,201,100,40,1,37,874.0,1,1,130,0,0,0,75,380,255,600,0,0,0
2023,20230302230626,1689,4,14,1,1,0,1,0,999,1,1,1,3,5098485.388400000,85,2,100,100,999,3,32,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,130,344,170,736,0,0,0
2023,20230302230628,1690,3,1,2,1,0,1,0,999,2,1,1,4,12949515.89647700,74,2,110,100,999,1,21,5,99,999,99,9999,99999.99,1,78,1,110,100,21,3,999,99999.98,1,1,0,0,0,0,60,320,260,635,165,0,0
2023,20230302230633,1691,1,14,2,1,0,1,0,999,2,1,1,6,7235452.717620000,85,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,80,2,100,100,41,3,999,99999.98,1,1,0,15,15,0,155,295,180,630,150,0,0
2023,20230302230639,1692,3,14,1,2,0,1,0,999,1,1,1,5,9013433.869167000,44,1,100,100,999,4,31,1,0,999,1,55,1500.0,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,10,0,10,0,465,150,40,0,765
2023,20230302230645,1693,3,9,3,1,0,1,0,999,3,1,1,3,13732831.26056900,80,2,100,100,999,3,20,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,0,720,660,0,0,0
2023,20230302230652,1694,3,14,1,1,0,1,0,999,1,1,1,4,7493309.871161000,38,2,100,210,999,6,41,1,0,999,1,60,1538.46,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,135,0,0,60,90,120,920,115,0,0
2023,20230302230657,1695,2,9,2,1,0,1,0,999,2,1,1,2,11539175.62214700,80,1,100,100,999,1,21,1,0,999,2,15,99999.99,1,78,2,100,100,42,3,999,99999.98,2,0,0,0,435,0,31,5,520,449,0,0,0
2023,20230302230658,1696,1,9,2,1,0,1,0,999,2,1,1,1,3026174.918684000,53,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,60,1,100,100,41,1,995,1923.0,2,0,0,0,104,0,70,110,430,621,0,105,0
2023,20230302230664,1697,3,8,2,1,0,1,0,999,2,1,1,3,7671633.168734000,75,1,100,100,999,1,30,5,99,999,99,9999,99999.99,1,68,2,100,100,21,3,999,99999.98,2,0,0,0,0,0,75,0,320,760,285,0,0
2023,20230302230670,1698,4,16,1,1,0,1,0,999,1,1,1,6,13321580.83762700,42,1,131,100,20,6,41,1,1,999,1,55,600.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,90,45,150,495,0,0,660
2023,20230302230672,1699,4,16,2,2,0,1,0,999,2,1,1,1,6243259.926471000,31,2,131,100,50,1,40,1,0,999,1,40,1500.0,1,30,1,131,100,40,1,40,2307.69,1,0,0,91,0,0,0,60,544,660,85,0,0
2023,20230302230673,1700,2,12,4,2,1,1,2,2,2,1,1,2,22101752.95806300,35,1,100,100,999,1,21,3,99,999,99,9999,99999.99,1,26,2,100,100,30,3,999,99999.98,1,0,335,0,0,0,0,285,360,335,125,0,0
2023,20230302230676,1701,1,8,4,1,1,1,2,9,2,1,1,4,14970625.19484300,64,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,45,0,15,0,55,95,195,642,273,0,0
2023,20230302230677,1702,4,5,4,1,1,5,1,6,3,1,1,7,16744466.42314900,21,2,100,210,999,6,21,1,0,999,2,9995,840.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,30,0,0,0,60,62,105,696,67,0,420
2023,20230302230682,1703,2,16,2,1,0,1,0,999,2,1,1,3,8063099.386821000,69,1,100,100,999,1,43,1,1,999,1,60,2884.61,1,70,2,131,100,42,4,999,99999.98,1,0,0,0,0,0,105,88,25,568,0,0,654
2023,20230302230688,1704,3,14,4,1,1,1,2,5,2,1,1,7,5018977.209052000,44,1,100,100,999,1,43,1,0,999,1,40,2277.0,1,43,2,100,100,41,3,999,99999.98,1,0,135,0,0,0,120,60,520,540,65,0,0
2023,20230302230692,1705,4,6,1,1,0,1,0,999,1,1,1,7,8432496.026728000,67,1,100,100,999,3,20,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,0,180,780,450,0,0
2023,20230302230695,1706,1,16,5,1,1,1,3,2,2,1,1,2,11843614.20828400,43,2,100,100,999,1,42,1,0,999,1,40,2884.61,1,44,1,100,100,42,1,45,2884.61,1,0,90,0,0,0,40,100,90,650,50,0,420
2023,20230302230699,1707,2,13,2,2,0,1,0,999,2,1,1,4,12040062.96855600,39,1,100,100,999,1,32,1,0,999,1,37,962.0,1,39,2,202,100,32,1,40,99999.98,1,0,0,0,0,0,80,30,195,625,0,0,510
2023,20230302230708,1708,1,7,2,1,0,1,0,999,2,1,1,7,3484748.767251000,65,2,100,100,999,1,30,1,0,999,2,20,722.0,1,70,1,100,100,20,4,999,99999.98,1,1,0,0,0,0,60,180,840,360,0,0,0
2023,20230302230710,1709,3,10,1,1,0,6,0,999,1,1,1,5,8815628.492777000,80,1,100,100,999,4,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,5,0,130,150,313,735,107,0,0
2023,20230302230715,1710,2,9,2,1,0,1,0,999,2,1,1,7,2272705.237746000,80,1,100,100,999,1,41,1,0,999,2,19,323.0,1,79,2,100,100,21,3,999,99999.98,2,1,0,0,0,0,20,60,340,420,0,345,255
2023,20230302230728,1711,1,10,2,1,0,1,0,999,2,1,1,7,18227166.39231200,22,2,110,100,999,6,21,1,0,999,2,25,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,90,32,130,987,184,0,0
2023,20230302230736,1712,3,15,2,1,0,1,0,999,2,1,1,1,6188294.917273000,53,2,100,100,999,1,21,1,0,999,1,40,720.0,1,56,1,100,100,30,1,40,99999.98,1,0,0,195,0,0,15,120,430,680,0,0,0
2023,20230302230746,1713,3,12,2,1,0,1,0,999,2,1,1,7,4109531.688370000,78,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,80,1,100,100,41,3,999,99999.98,1,0,0,150,0,0,15,0,500,610,165,0,0
2023,20230302230750,1714,3,14,4,1,1,1,2,2,2,1,1,1,7726592.254276000,36,1,100,100,999,1,41,1,0,999,1,40,2884.61,1,33,2,100,100,41,1,40,2153.84,1,0,200,0,0,0,60,130,310,540,180,0,20
2023,20230302230752,1715,2,11,4,1,1,1,3,6,1,1,1,7,5661269.774237000,37,2,100,100,999,4,31,1,0,999,1,40,1346.15,3,999,99,9999,9999,999,99,999,99999.99,1,0,40,0,0,0,70,180,350,800,0,0,0
2023,20230302230753,1716,4,15,1,2,0,1,0,999,1,1,1,5,8036233.259329000,37,1,100,100,999,6,40,1,0,999,1,45,2461.53,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,35,0,25,10,120,693,177,0,320
2023,20230302230760,1717,3,9,2,1,0,1,0,999,2,1,1,7,4939586.626971000,80,2,100,210,999,3,12,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,96,0,0,0,0,180,60,355,590,0,225,0
2023,20230302230761,1718,1,13,2,1,0,1,0,999,2,1,1,7,4655265.301661000,65,2,110,100,999,4,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,60,0,30,155,240,600,0,355,0
2023,20230302230765,1719,3,14,1,2,0,1,0,999,1,1,1,5,6438361.705553000,64,2,100,100,999,4,40,1,0,999,1,45,1592.3,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,5,0,25,90,180,495,0,60,585
2023,20230302230766,1720,2,14,4,1,1,1,2,5,2,1,1,5,11082289.47264600,37,2,100,100,999,1,30,1,0,999,1,40,99999.99,1,38,1,100,100,21,2,40,1500.0,1,0,10,0,0,0,5,0,120,510,210,0,525
2023,20230302230777,1721,4,12,2,2,0,1,0,999,1,1,1,1,3781075.628614000,48,1,100,210,999,4,30,1,0,999,1,40,1200.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,80,0,0,30,355,195,690,90,0,0
2023,20230302230779,1722,3,15,4,1,1,1,2,9,2,1,1,6,33829588.26529200,37,2,100,243,999,1,17,5,99,999,99,9999,99999.99,1,40,1,100,100,40,1,40,2615.38,1,0,277,0,0,0,40,473,135,515,0,0,0
2023,20230302230782,1723,4,12,3,2,1,1,1,2,2,1,1,6,10777368.78925400,31,1,100,100,999,1,40,1,1,999,1,40,1057.69,1,33,2,100,243,40,1,6,99999.98,1,0,0,0,1,0,15,81,0,510,15,0,798
2023,20230302230783,1724,4,15,5,1,1,1,3,2,2,1,1,7,3014745.376174000,44,1,100,100,999,1,41,1,0,999,1,40,1923.07,1,34,2,100,100,40,3,999,99999.98,1,0,106,0,0,0,90,364,180,600,100,0,0
2023,20230302230785,1725,1,15,1,1,0,1,0,999,1,1,1,7,3956248.122971000,58,2,100,100,999,4,40,1,0,999,1,40,1576.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,15,0,88,212,425,540,70,0,0
2023,20230302230793,1726,3,12,2,2,0,1,0,999,2,1,1,1,3232681.818992000,52,2,100,100,999,6,31,1,1,999,1,46,550.0,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,30,0,0,15,20,238,687,83,0,367
2023,20230302230796,1727,4,16,2,1,0,1,0,999,2,1,1,6,19254307.11763500,29,2,100,100,999,1,42,1,0,999,1,40,1442.3,1,30,1,100,100,42,1,40,2134.61,1,1,0,0,45,0,160,72,457,550,156,0,0
2023,20230302230799,1728,4,15,3,1,0,1,0,999,3,1,1,4,72888296.71774700,22,1,100,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,3,0,60,10,975,392,0,0,0
